movieId,f0,f1,f2,f3,f4,f5,f6,f7
73469,0.99306307642121294,0.75471302567791654,-0.04745256765521564,0.46386509458152403,0.70274598456495141,0.7444019515250786,0.66412283842187358,0.25507125456594376
73399,0.64280621003617366,0.44810519059065423,-0.061862773463677828,0.59004910818496403,0.50995356272409587,0.44923632089758497,0.74249387605909889,0.45252970272169613
145755,0.84412811523434961,0.73428073838477281,0.1087530617633139,0.25554761820954475,0.6922070704775557,1.0093315441368249,0.46710877428226188,0.59033067575522657
110553,-0.15209475006548465,-0.23075596282122682,1.2485057338044911,0.66628498249986035,2.0902839997800209,-0.026028095262726984,0.82600638389151004,0.73057888280083449
145751,0.73861210085172746,0.64249564617970778,0.095158929006162921,0.22360416600192962,0.60568118669789228,0.88316510104538115,0.40872017748840822,0.51653934121245271
73392,1.3314133942410582,2.6370690847317193,0.058112741096116187,-0.0092645285925247005,-0.15974297565732734,-0.21609758334373338,-0.81341461931832326,2.4371482279715737
73390,1.0286071829864893,0.38226257828227067,0.57814878973981554,0.54530839653548002,0.93286964759054691,0.79845337412358486,0.36541809439641193,0.72359129409944345
73466,0.15935520482400098,0.0096569031267676984,-0.063723904025581576,0.057694764744521142,0.05314502484350752,0.068239018656322481,0.050131602142525961,0.03706695828103114
101767,7.705678776699072e-11,4.2091384008779105e-11,8.596567578522314e-11,1.2622262656244472e-10,1.8826857488585256e-11,6.697759454160566e-11,1.28291511181154e-10,1.2872458568435056e-10
89371,0.96218125539242649,0.61493999806171096,0.55105897239817059,0.42761095004335037,0.36782257262962564,0.70560248247112678,0.69142583009000569,0.53581797197696146
101765,0.45357781349600546,0.46899058758413487,0.33357522037919773,1.0474728717850015,-0.0044951040029409736,-0.062450893892533138,1.2091230978352325,-0.29251682145633501
89373,0.11688505507963037,0.34734519978019013,0.72588788947723115,0.39433325831832061,0.044417430239403748,0.55344495111637071,0.14435980477738247,0.14871277336423247
101763,0.51076855670362564,0.70234113385503416,0.91482481136674698,0.55655412237700352,0.60869314501853933,0.57665187586879041,0.71468262331913968,0.55329875215805391
89375,0.43956805513414071,0.14687860243164183,0.24095725379025223,0.26834769837698758,0.10943821602497414,0.34319540023282563,0.23054733155266613,0.22600490705761034
101761,0.95444095593715739,0.91190885627640927,1.2099347005504111,0.010081103299988637,0.38930875196874415,0.37927645995885806,0.64012375411100697,0.16054692756999725
89377,-0.6264693573608584,0.062747714290355028,0.49988158691723134,1.2507056826652529,0.67001680989939871,1.4898098215797873,0.05598606658914073,2.0889580805970791
32361,1.5318505173302019,0.067729996649104868,0.44788210300676168,0.23306390304171298,0.53146313111490051,0.16971703327538795,-0.058906351414032908,0.50455595262668218
114072,0.31363242698505578,0.69056435432719177,0.91446725464489287,0.50962227667585069,0.7183812195176329,0.98173474776019887,0.88173798236410661,0.39602374722513939
114074,1.3138250323007588,0.6260204926531725,0.39083224291333296,0.49891542199091093,0.65131608959962095,0.54475906758322501,-0.091462918792771866,0.89417587970171708
130466,0.93873788746313691,0.94897898281136028,0.81109387611658001,0.76627594842307256,0.5689020533042376,0.74300882167640092,0.42976510351540509,0.1861066596782586
145753,0.84412811526817688,0.73428073842991848,0.10875306174299054,0.25554761830395856,0.69220707052507824,1.0093315441303623,0.46710877417397867,0.59033067565709152
55292,-0.27705532806129546,0.5412902002903891,0.021125648963257925,-2.1861305249008547,0.31431151962459897,3.6916234757766957,1.1977747581309499,-1.1119118867746753
5988,-0.28583528420006904,0.085961986992619782,0.15141490698906174,-0.13449446422185177,2.1530960043940266,1.2113743262278509,-0.2009390889235996,2.4085572496508987
5989,1.1830575792161626,0.58918211583752267,1.0986892359617881,0.52323620583757624,0.25219596104069508,0.66337407792916547,0.50881972410432852,0.76551792922047779
55294,0.88363352561537212,-0.13042060524869906,0.31295409638492172,0.54571864278763138,-0.053976632277710684,0.70217434855206284,0.42683349545654431,0.20176405227698957
83531,0.72585133894365361,0.62671076629303857,0.88516945052589213,1.2105963644815134,0.089943396989816959,0.54771583908427379,0.26241713155967794,0.19275012332936056
5982,0.17963023150341642,0.79017428749149832,0.080002102542759676,0.65157826122756179,0.83232641311027333,0.7953075520845897,1.2669577608712848,0.61539357894718216
5983,1.017054962194579,0.82526233711315289,0.88783454683337859,0.43359289723452632,1.0615520421542044,0.5251978090583157,0.43470782475458369,0.092174617898871464
5980,0.61995685939074408,1.3586229927325175,-0.52237430926277972,1.9587912247236412,1.6511518324055219,0.14206958531345482,-0.41441842846102078,-0.25126189508902208
5981,0.19086738523156743,1.5094225224638367,-0.24199568619185838,0.85744695271381044,0.16138515414243407,0.9549337112359072,0.92839859520255819,0.60310572184129985
5986,0.37185188256774043,-0.95482946276653446,0.13519625994408221,1.9175478253729428,1.6553900633761274,0.6349530711004906,0.79498908118936884,1.009372535163878
5987,-0.29292424605768635,1.1724273197731927,0.3039744990983636,0.86935255843086989,1.9006521149570814,0.52223448579888099,2.0930504563994377,-0.8613690416511659
5984,0.26999578169497424,-0.49553178519978619,-0.0093797992835926991,1.4944965909475676,0.84602278039488454,0.71525746279249025,-0.18688351264959396,1.4730396221542894
5985,-0.36911875859067306,1.6973994858763037,1.4413972825237038,1.5039393236745109,0.054977703066856488,-1.0202963120693265,0.6681712219474556,1.488369057757809
103549,0.56782984979192874,-0.080075521497808028,0.52388135445202433,0.92594892010830376,0.41564732092069001,0.18342072106211452,0.65546905201952999,-0.041634014305213955
131596,0.44181676280715998,-0.065210302647472795,0.15647704816008923,0.27285932140663333,-0.02698831610247512,0.35108717425557151,0.21341674774654448,0.10088202618590496
73460,0.84412811530362641,0.73428073841902519,0.10875306171429952,0.25554761826590838,0.69220707044259266,1.0093315441352502,0.46710877427792635,0.59033067564337494
103541,1.1163412999727553,0.75003313650083936,1.0234786752505611,0.11303167147758619,0.88327027659351665,0.57539960471095175,0.54552294163678394,0.5819672261482568
103543,0.78378314120817494,0.86998622732766528,0.44294216025914424,0.8873865908839641,0.1876583747531412,0.57535094029607214,0.34247921044278817,1.1527215849510548
87960,0.86767155688752617,1.3653608858899109,0.93320583236205257,0.49328088125865599,0.67928597321984663,0.30058459536060722,-0.24212097543884445,1.4053003293496802
82447,-0.26802926140758421,-0.91438335119016623,2.1273279211691252,1.5077511901419132,0.71063591709299756,0.68081878945051955,-0.89006646494140929,1.7443867143699761
103547,0.60500534054470312,-0.70614996143988562,0.6073186433139024,0.67102950281512541,-0.46997614031249918,1.0366464934552666,0.63162911362824292,-0.023337390035264829
82196,0.85707494675675011,0.59747358745952361,-0.082483697895534544,0.78673214434792638,0.67993808357027319,0.59898176112030976,0.98999183474005759,0.60337293692769101
964,0.76742941193244418,0.26079489011569018,0.21998624698400299,1.7739261566521458,1.3731300434653706,0.13235639169590505,0.36762253199688932,0.15679794578922104
120438,0.23522432021157,0.51792326575712688,0.68585044103510318,0.38221670744006364,0.53878591460971259,0.73630106080123481,0.66130348679322237,0.29701781044142272
73462,-0.99926439978792692,1.6221437696610468,-0.99758971853162959,0.7730069493263555,0.54869658601003368,1.368460810356791,1.4982175515131604,0.28967707374767471
130642,0.97907482976795868,0.76057650612426186,0.59047539690054951,0.67700616628362242,0.51700861079685645,0.67105155384651316,0.35681800535196218,0.21076653754844976
965,1.0849870281500875,0.8869851941533774,0.040219771833281022,0.97932771787947792,0.70220095416638162,0.28407840653911837,0.81999993263877524,0.76026467181289226
120432,0.55089670846685301,0.29299567550048772,0.72965082602659359,0.49032749223909755,0.38686605460995771,0.41040848865316798,0.56764865145228249,0.43359921514313171
43871,0.25823379362164389,0.26547155174326292,1.0162682814216937,0.7081756262922273,0.34684626710075767,0.9452271425504466,0.76970148707475972,0.34121861743708815
967,0.97951863439969744,0.32887282811870738,0.98409048476152494,0.39149390754429275,1.3515938826296969,0.51389960050691008,0.34131449929766883,-0.063193458604976591
101498,1.0628152481485662,1.0297134316696335,0.12453244485735743,0.6898262115576802,1.1046396227536435,0.90188774893732249,-0.77390346005127786,1.0828290988919538
7624,0.91101656368166495,0.49813174196369819,1.1959562855817114,0.46354313054286672,0.61355466597569985,0.49059097866115542,0.15605550250923625,0.8018229041220305
32234,1.2990091858224957,1.4289939396481508,-0.45554203403988808,0.75284728961382974,0.32814171801637926,-0.55668705475796365,0.58709829137337344,1.5019340036193831
961,0.71008094959424828,0.82164575135881446,0.070856431922328308,0.86434667413934085,1.5239976758133769,-0.50606173689569012,0.42578974473110076,0.89508269828778908
6796,1.0053794647296026,0.63376288615227694,0.63144237524337299,0.63936546755864676,0.69596902687631679,0.66825671981273616,0.68403699606112844,0.66862255629391865
