movieId,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
1,0.4892982479779308,0.6385028953194084,0.1471659428631063,0.864468503579729,0.9072781634868335,0.6326117521521124,0.4638557760074202,0.43189739727137855,0.5519051621459512,0.6051062523188268
2,0.8483972353792854,0.6511511642950486,0.8923540451139723,0.6417288463473584,0.4806400158387456,0.11658952530197196,0.6216899103969082,0.4545115783348014,-0.012572217972620243,0.18797814176300198
3,0.3758738250488392,0.4112356586658012,0.465460342255306,0.2758789767530294,0.4560051206923481,0.09356639631821091,0.1543388615317043,0.5210817824973287,0.5722157315555155,0.5020646446181715
4,0.5558387804019634,0.41321622693695764,-0.016210730404530863,0.722469761110868,-0.08763381509296754,0.6974153742511031,-0.009152306337886256,0.47283378602095427,0.7249270233905173,0.6482811908128355
5,0.49406698448016334,0.23999634425383706,0.29464046313077313,0.6655141536447443,0.5502744008821124,0.11852537287172876,0.7130161783694712,0.2333742016401603,0.8264433294503929,0.03795576423445193
6,0.19348312637334295,0.31721529434100587,0.7954180793349906,0.9904640443417682,0.3416152848572153,0.43809483970719815,0.7568764565372079,0.1924979420773052,1.0088233312783983,0.6771780626268553
7,0.9492167039597581,0.4957260877390653,0.35287935549364535,0.8448653578101895,0.6570730805296014,0.4834267454035512,0.6030309484710364,0.17829765364666972,0.22871271091608988,0.2129816034516549
8,0.18653559340920275,0.4083041223997163,0.5259404401565136,0.2673310784396898,0.6072768126063853,0.7507176695494421,0.6758383526861022,0.029344202127394216,0.9779511103497436,0.5914690584775437
9,0.8757648701014331,0.4897745900265448,0.5050983483377196,0.9274589075134299,0.8563285080404982,0.025411790341958895,0.3072489288284912,0.9755971731645522,0.28534831856295223,0.16652409083704747
10,0.7130651040536715,0.09803999706302519,0.7237055301882821,0.259615764500355,0.47764669407301513,0.41366541157804887,0.4582320240109612,0.8475824631918337,0.547721809263217,0.5044237163112125
11,0.26179480667636246,0.9312463368642129,0.7471130307592584,0.8812213334938478,0.7100496467763658,0.07569780938369244,0.714878669176024,0.2477989097616805,0.4695840179564431,0.13368777892709205
12,-0.0010963673223953097,0.7625674272815899,0.7895919170120916,0.7806863424892188,0.7189691051596618,0.1348628775428134,0.1885623972596599,-0.009851487609656876,0.8284214659718764,0.1166570550812357
13,0.09584386405339551,0.48034913295307086,0.4092267492197137,0.10476387788314075,0.34841023945415,1.0355686303253337,0.5771855055159941,0.8998287827803824,0.7154636268906841,0.5479598007731219
14,0.281757006165158,0.17985212694981378,0.8819811344471163,0.8363625896515525,1.1760171736498786,0.2549725583100859,0.5241196959356598,0.49903923315877474,0.39776127344911866,0.23388033090142682
15,0.5598272676813627,0.10668907170941958,0.7930307976141856,0.5993862228047705,0.01711514458150396,0.4814941521373778,0.7983035851351463,0.09292126980579553,0.4530473440811425,0.0026505038128361784
16,0.3385508226028111,0.892118637245818,0.6044398925362818,0.6337746574655526,0.20451955679893435,0.5062497718952845,0.833850765706529,0.1796561966720028,0.7536818345112839,1.0971252384621304
17,0.8499065076867806,0.18532451319499935,0.8577016481124715,0.864951981795823,0.5391700515351402,0.2893557995982665,0.3839640356977807,0.8487798481564357,0.46652863823703716,0.6547111278810729
18,0.917202957801172,0.3944693121097971,0.6546858118080617,0.5407627953721634,0.14121809661856458,0.10429890930713379,0.22032228060361844,0.15948670100070378,0.36735561618758433,0.23691157909180388
19,0.5647763885637351,0.0698813535942092,0.8030381696990008,0.41063109829800953,0.15838935673724314,0.33478605705387826,0.14616374152357442,0.2778271343448445,0.16328806780798402,0.7092479612787157
20,-0.013943919568365581,0.4493284002618825,0.5302465899917347,0.5152979894806418,-0.018154474827131405,0.5517177692555678,0.30945878343807065,0.5127888496430362,0.16392043223937539,0.2513587879924228
21,0.34827432069742975,0.9148892594794552,0.44146504136740866,0.25851211003578495,0.39821295100265364,0.7142942390312207,0.6553338767633661,0.17123242889945428,0.7899999499725833,0.5491632251458162
22,0.8335615291805063,0.8507939821645042,0.4103601846648232,0.19769762882971006,0.4549561004245965,0.47852201696448055,0.22678436901696006,0.8087216121404637,0.6968903055157019,0.03940393342506356
23,0.8704017127487303,0.1877313757315083,0.741719586910184,-0.0699518901688243,0.6803552166363114,-0.06515718848476236,0.2628705081808839,0.8471691759395329,0.714934739803943,0.1331694819501021
24,0.7675747059354783,0.6193957237842722,0.2272995622146273,0.12121046826019266,0.6125721769170605,0.18705557349504467,0.3552133869527477,0.31565026100735594,0.633340600924742,0.2090683448807614
25,0.882625864035566,0.903109119489298,0.6138722338716227,0.8119073084019526,0.6769857411047752,0.32764190377448515,0.010260700699212467,0.5582804490430904,-0.02642709358051704,0.7635120543237968
26,0.8319862565183521,0.6073163217481641,0.30718733308181384,1.00512390585714,0.4739488562291231,0.5201088357016987,0.6918085253056813,0.5301509680841298,0.4393655716364389,0.5298581167821427
27,0.2302768673083142,0.7243880317077469,0.73534037850862,0.5620883963932728,0.6738011241763798,0.7831422874426137,0.8840382087062968,0.5792860190259562,0.48441688148091533,0.271149924529485
28,0.9498171694206738,0.8370306911176904,0.898553106665204,0.14829233990051116,0.784070987768215,0.4006330661305328,0.5096368470964096,0.010104294236405277,0.8181767239514907,0.6720421463137587
29,0.8268057239288688,0.9471089881145479,0.45538744672023695,0.8833064237091957,0.6602690473573781,0.8008230164573672,0.021926257470053726,0.12932336168804096,0.29331664351308084,0.8533690532023573
30,0.5376474485540275,0.9507543573448255,0.6092813254939192,0.2263611075344655,0.1881187281343159,0.8450545468235364,0.17533700692852847,0.5410859478875829,0.30736911130748895,0.5922019141155128
31,0.7034917295869901,0.33367523200737226,0.09477371340788232,0.25646479836157043,0.6912743854091049,0.5875096034310925,0.7327646162886016,0.42153471512256613,0.35700849101004983,0.20578942689493945
32,0.7812507896095932,0.7226222556251017,0.8507850135510396,0.585741540204697,0.4105270349687324,0.5556505382478385,0.16276373282007595,0.535623898201437,0.5110688858398726,0.6546801558967131
34,0.38910775150079246,0.7932625646594615,0.552814068318351,0.43782289371680994,0.7872560670953775,0.5638828207833971,0.2485019909483351,0.6223368757327202,0.3639217892976189,0.7177979571902335
35,0.6881492943864429,0.5974865947494544,0.2358484736779433,0.7152335811191458,0.2885910224348158,0.7386191905533525,-0.016490916052016143,0.2455360940626019,0.622952512070191,0.4978507986854794
36,0.4557016349110501,0.9980835823838803,0.35091286032078484,0.3203231038470576,0.17236554718036806,0.4492327474850179,0.8145352903382372,0.9470076473821334,0.9023933889748754,0.35629872977260757
37,0.1606080490864855,0.6367948962535438,0.8345357679772267,0.016105631271219664,0.23700515538289435,0.20301122383092454,0.9210599673518978,0.19678617411395125,0.7910902868635662,-0.04799447347714205
38,0.4563758695967701,0.12333007173155341,0.8203086832661484,0.8424099427539248,0.3898845696811481,0.21583339045288374,0.5165831013814824,0.009559511863992193,0.9126841318360491,0.7174769660297862
39,0.9151982312114645,0.045872343044412824,0.41778702143046986,0.7644464322248387,0.638573319434493,0.8153274508840203,0.6124780624039374,0.16026077316220472,0.2624183660259921,0.6094022173830548
40,0.2754074683385709,0.7031254912825484,-0.0029888389269971585,0.9282071724546189,0.7215629054675214,0.4370326607651785,0.6613805008197097,0.75580095947253,0.1961591756579309,0.9415937597680019
41,0.35524456823642997,0.22892360227676237,0.7970379873111944,0.558799884355067,0.9749937908013253,0.7899477980029492,0.08698309256662103,0.8727669829529788,0.19056974261278617,0.5649681502860155
42,0.2828937012913062,0.8554261087926419,0.6781798588799264,0.617618575464633,-0.010663725907826927,0.35328287871092434,0.7612428174907248,-0.117032545552159,0.0733013863254316,0.8298850583580712
43,0.7902220590577025,0.22478505408085192,0.2205283054465399,0.5648175028485782,0.3662356750610667,0.8651926665897919,0.8661845112056222,0.7654082100600192,0.4620095995426442,0.44177781830706453
44,0.2942494573625343,0.264523391234537,0.5018091187328252,0.3406139154061739,0.11097955346966129,0.15768896734329454,0.23441321069038776,0.5904815643388153,0.685248012448481,0.6747516249028126
45,0.5489206415343347,0.31225841301441426,0.21635791970224974,0.0060890607821794986,0.6620807258137206,0.7921842069418559,0.5638400096012756,0.4374047810298718,0.8039921339181199,0.6593698127944585
46,0.32313729259635626,0.5816311150779001,0.2522247134449903,0.050843334239409926,0.9026874526667517,0.8381210988157222,0.9461201687642545,0.716667976515022,0.26666471007839754,0.6238325954764189
47,0.3178148653429196,0.8838147415607222,0.4853435081485421,0.9682415045695253,0.17405787677449605,0.9967078158938013,0.43708307407711494,0.8275630212503398,0.3954712065726353,0.8971365011269663
48,0.42899729960724037,0.0668037591637475,0.6082250485115718,0.775615175825408,0.6600068663074639,0.46896765718294,0.5416752201981075,0.6062633053630133,-0.0034893254683065885,0.44946185505888453
49,0.5584228838394975,0.18144728913386962,0.3901048051128647,0.8272833778617392,0.2484159493808115,1.0214793006286567,0.2825246881964299,0.19195541642789432,0.8081377300716792,0.35497080478615467
50,0.5083021729591152,0.3028958533356251,0.5174570955679314,1.0467722105432868,0.3999249823626145,1.0230276561774132,0.797354221199763,0.9759731210833168,0.6876937495393513,0.27310183091572576
52,0.22099376172278815,0.8299712822040908,0.28448518374230475,0.7195330066377605,0.9763161911502372,0.655612402122268,0.1273316056022613,0.1701458700679609,1.0293706419711732,0.6098338670819415
53,0.11923807986176402,0.17149816679857485,0.6048189866280221,0.5777091004058084,0.2044187615720473,0.05312847164692466,0.43158947935446057,0.11442725370483153,0.874568152518899,0.28717463428136825
54,0.6370196390455963,0.31068253554282915,0.25455858754340704,0.15728462365585327,0.3389201320830678,0.7141275921860275,0.9305126176252381,0.7288752370652097,0.10737574012983837,0.7688525705918796
55,0.11155179439120165,0.767018898744778,0.5085289947735823,0.49871241163883223,0.9950311946538248,0.8414778129386751,0.8604614282937842,0.39757860061497824,0.15985893676029975,0.4730914159258084
57,0.13816232383033114,0.7191633049690024,0.017710615656855295,0.5385692985367353,0.2715511856085555,0.30481623553396103,0.7010565767296864,0.8110627404410309,0.49107905754623693,0.5461326178311116
58,0.5430714354339067,0.4661097167018149,0.7492572443443745,0.2679731061936746,0.14850909603054202,0.7197901319926299,0.6904644540113108,0.756145018546663,0.8909875673842524,0.6917410943623419
59,0.048537379446608166,0.2908596997235225,0.19167366553739137,0.19143057974384153,0.5434502925235674,0.6136858134945228,0.8194461877632698,0.11785212248829258,0.5285554015136457,0.19276112403970638
60,0.2023746866426574,0.5322839021779361,0.3421300633285485,0.8034264472777032,0.6451152855743717,0.09009899652123175,0.3827924762996755,0.3683110181587379,0.6340605298917574,0.07553422327589746
61,0.0458755324313642,0.8712125245938122,0.3995393734410044,0.872870366659655,0.3028833552712304,0.5538004317544847,0.453718059365695,0.5131730500435191,0.7972038316459328,0.3391344707896012
62,0.3095968450130732,0.2217938157743823,0.45462148081788495,0.8049432045974678,0.7177475766614818,0.6005979385627308,0.8441560675043797,0.48808807948733623,0.5535156500070755,0.11405776766628709
63,0.24749780192638868,0.05826210172449083,0.7496927768206609,0.9138405061017282,0.5301909378745497,0.484551841642752,0.7839885877638277,0.7955049735944177,0.3576752364808215,0.278356239423134
64,0.6783176027488291,-0.10457038162916447,0.5197732769687236,0.49036306067084345,-0.07073497819355296,0.8364447802785174,0.7550817088925037,0.35798265702125687,-0.08068415419110556,0.6333374676004707
65,0.4411635230866498,0.33051760860856766,-0.058740146076048466,0.4842068399474088,0.14474622369627832,0.521300175706253,0.37724525176055324,0.8450717078859561,0.08007995781706824,0.2003427555179128
66,0.5955378444655175,0.7471889771841406,0.5039566082993127,0.22560996728677085,-0.023740685956180257,0.6384450975885224,0.5112627689891673,0.6804545429492171,-0.01588977893006145,0.5373923710541275
68,0.14326397274924452,0.40577525521436897,0.9825801289722694,0.5077504095746321,0.5835452129205252,0.4524318801265439,0.0318004404807138,0.8037481405380698,0.7562968498496466,0.9509458022319676
69,0.25729532484053463,0.39884381566597416,0.7713402848307269,0.3537716617288157,0.6944287757189398,0.12990053048425013,0.8507369013546895,0.6919918158574107,0.33338546367764865,0.4386035793169519
70,0.5200539510857971,0.42853359210248054,0.8356069921293358,0.2705460639071128,0.1785421387986626,0.5260582009239341,0.5746498599491524,0.46671830822915295,0.577732065216611,0.18218395084530395
71,0.0347096521182845,0.6581060022715878,0.5323499184132662,0.08987682412502021,0.8482338400607307,-0.008533948204323431,0.8440605635214739,0.7074428622886056,0.33804117010486134,0.24765837588450232
72,0.47720139612164314,0.9162883504312914,0.40954409887800636,0.3451132194899513,0.5844544703656389,0.9622743455871623,0.5551745232890027,0.6307993186382116,0.4090407968363159,0.23412577331744217
73,0.4250200349732875,0.5504189521437323,0.5301170663091895,0.5269585391412647,0.3295045902513656,0.26269110922151223,0.27741538788869596,0.5059202783422883,0.09829899434174266,0.8507213118797061
74,0.02531413306669766,0.1093140874313301,0.3916190963585109,0.23030547862868045,0.7163937257510543,0.21917674904899928,0.5211521913830381,0.9033279959214637,0.7563208278413084,0.22568242164060262
76,0.7718116742559297,0.14270429328993187,0.3082736935384633,0.6763903688783721,0.4938437631230047,0.13725190566653364,0.5225294979455664,0.358989517005544,0.435798321415581,0.4363559898500891
77,0.2703513257866547,0.5938572762617067,0.20336182414244847,0.6235133784372018,0.9609694412991407,0.8162051678441155,0.8350894638940417,0.29567623638360496,0.03664831272177827,0.18250049584960842
78,0.6265921743467436,0.6606439093894164,0.6051698148891467,0.671740815461743,0.10554249164079317,0.1432017470644625,0.7382151723671927,0.23174635672777263,0.7682146114109992,0.314393495898167
79,0.3462691344344713,0.24587762589158643,0.34802139362786944,0.39804211529987105,0.4293612940830564,0.961137192715231,0.330137966941869,0.4418606320302582,0.16477206599911673,0.7016951609735513
80,0.3357184177733389,0.6280333882137862,0.6063719457127743,0.9138783287389924,0.6881630215452778,0.09039490899014438,0.6814569051550518,0.19563377659383113,0.9547048286117168,0.8977062989706943
81,0.6008064735002093,0.40621748262065593,0.2768450537011794,0.9535434190852439,0.35592687909464826,0.5692422248756701,0.09564776335702209,0.1270058504824553,0.29809953418840424,0.23786467354232682
82,0.4810706912012805,0.6695068782533747,0.5309668126025263,0.642244291391227,0.8512062133144088,0.39747388885591234,0.17217818216294045,-0.0025307692561141893,0.8794114552273492,0.2372271756250653
83,0.8857910445045118,0.48595610656220056,0.9553898164369645,0.4118792995443269,0.5693987676170277,0.8534505975073307,0.30535302173111906,0.22339752798837456,0.20797317692753975,0.7321221054385222
84,0.43578753024552536,0.0740069620159669,0.37325876029921795,0.9296014963432152,0.5186455358192049,0.14791712040251906,0.6234692334312647,0.8655165828601424,0.8944351715139107,0.0545538697280157
85,0.05391628362291422,0.3261855285729686,0.1850396561783321,0.5624206773657903,0.13235341782472046,0.98495863879363,0.21222015730259955,0.871234944031213,0.6498544131435688,0.7965917105985629
86,0.3045225959918069,0.5806296750097069,0.8690128496164382,0.22262098355216203,0.4726493403863157,0.7462290741810997,0.15517380479336249,0.6313496487462069,0.9161561002148925,0.35015503866513775
87,0.2424618580966459,0.02357569705983853,0.5993234476889578,0.5340960663904317,0.2604067977751212,0.6382055376015386,0.16984015315465134,0.3654109665237162,0.6751790656656537,0.18012315196673515
88,0.6221005036879703,0.4259774508530797,0.5570014866809836,0.8087148191839545,0.2877393137966868,0.587512835270206,0.7553665670405154,0.18932197906292447,0.5876366712507883,0.2438014976185961
89,0.8437773057948839,0.6363763614190759,0.22141244046839795,0.48426756658368014,0.2495774293544734,0.1654729586964742,0.22860066303556395,0.8229707974635955,0.22174503958007796,1.094462419294207
92,0.4754441920923306,0.37932708440038637,0.8611181463485623,0.5757912806210889,0.6705771685429933,0.9047596075050592,0.5047446840820836,0.02615710407775231,0.23071487690654366,0.9747532982161713
93,0.7239430907519028,0.2431213413698908,-0.011479659749026556,0.13101329035771508,0.8952319491225342,-0.024345704040267226,0.16803779695758014,0.5058659209719069,0.7970501684260495,-0.06970651126537604
94,0.5293435691465966,0.542275947257826,0.10429293471663828,0.5356639954445597,0.5246831581959999,0.2960763597037688,0.7837496232961324,0.9171231550018218,0.32417070871442594,0.699968028016732
95,0.3514875757068885,0.03461833820523665,0.789187563503521,0.8255450939964607,0.47282360594283995,0.7446409520260882,0.01680384391653653,0.7645557121710707,0.26890634880823705,0.12626865319661842
96,0.9427604599824204,0.9644826173481716,0.07295188682726425,0.9733502597002113,0.22364941113569808,0.518989899958117,0.1068601748140365,0.18422141383917323,0.18364408724487655,0.269242800349732
97,0.11853911743501677,0.2969999883829489,0.23339423675821228,0.6396206370179832,0.7006639833318831,0.9549887223142962,0.45651379176184675,0.5507912962992964,0.8999557747268834,0.7659925747639427
98,0.853279940264936,0.680703841882257,0.9378290286133085,0.3993780905437007,0.6622666616879996,0.1276602545100665,0.48709997370526675,0.7113787784949358,0.11484614763831753,0.4834923781571128
99,0.8854777222700954,0.9822271914901689,0.7807584414019091,0.08490621294386885,0.37802160537555085,0.5416029886723214,0.1612717065802086,0.4933275216193217,0.7894487631802072,0.784989223828256
100,0.6116922221970633,0.48616932623110404,0.8086135920913904,0.3838129028901145,0.07891304908395909,0.8344388345757418,0.6764798898729434,0.6021697819038611,0.5344306553877435,0.7455121285062547
101,0.35970085744602026,0.47761337464746656,0.9488394008063831,0.31424656166981246,0.8648362939706827,0.6049338289373353,0.04419267425910573,0.5317045078080683,0.7225812999501638,0.7086931620385066
102,0.8153940218555584,0.06166488971664001,-0.04136266905503392,0.7292949612140501,0.4400481582698607,0.30414549756360415,0.18145221413893642,0.1349858475655674,0.721459867804693,0.5542828385679881
103,0.20783912966576604,0.289865267328818,0.5633969485872796,0.07848624848054209,0.19408696397118852,1.041783420958988,0.8988303235158225,0.9449833594027979,0.22329803620989527,0.7106863910136074
104,0.043938781827124164,0.5541126753060314,0.8295472634976525,0.4373312456644581,0.575294804607594,0.1841444666139388,0.6526587955182653,0.8535171936051329,0.2729911786989621,0.432563815810821
105,0.4138031084444528,0.08445734753842103,0.7190287219788439,0.749230115454503,0.5965043839773174,0.6574398237312699,0.05766817592285224,0.31828005967241385,0.3612685191979953,0.6679581239654321
65642,0.421256975518987,0.6388439359237631,0.40443241699779847,0.361262863100755,0.5381962961652583,0.5034182832463039,0.9614452698147438,0.9222457541212435,0.6715455321440392,0.32385302055906934
107,0.80962634340754,0.201179720959165,0.9616848577969938,0.3614900924747641,0.36237958980323187,0.07866040835208667,0.47884102542789136,0.7476267869924026,0.8580993849331489,0.13687819944582738
108,0.9052779503507612,0.7474390911934236,0.7371130342935259,0.16009250817532145,0.1403974077132974,0.9022855489526331,0.1755790135323144,0.6359463385041884,0.5449403850446979,0.1521759214618504
163949,0.5210368730829875,0.15546624511440113,0.6538176237702342,0.9167160055182739,1.0091094556708702,1.0181864016914968,0.3630398377450974,0.3076159267932275,0.38581193887899895,0.8898672824051959
110,0.23462263305379802,0.5529260084519342,0.9816923510309421,0.5187823113939724,0.9009935950728274,0.9536922383831634,0.16475976901218595,0.6704611662188947,0.5282833076925514,0.3373128416665064
111,0.625680058886802,0.23036043221198135,0.7902616261986294,1.016432353151746,0.5038086904653546,0.777932905416501,0.8717848188681464,0.370596757054462,0.34374455479631105,0.7876175012320837
112,0.30504116275051324,0.9029858176824955,0.8221238316341263,0.506710050456156,0.7203679849690396,0.8665201788342352,0.32253412192063524,0.07085774769595092,0.32453761473615755,0.17135235375676286
113,0.6522328599616599,0.9892046173922782,1.006303403690427,0.06488080895379829,0.38863968850291414,0.6614438320348291,0.7051894325526902,0.13534931637784936,0.02857873941084242,0.4205967540174381
114,0.2264657403945917,0.939239857900362,0.09134267689429441,0.30444753192196233,0.8679843487338742,0.5048477685064886,0.8872753015644296,0.5461771361944626,0.9800801734179424,0.9816821400678303
116,0.7257780421509834,0.8096781975784827,0.7690533931981548,0.23891970241554913,0.4761370959995557,0.639954077087791,0.4014421035542498,0.14891327974951324,0.4957646247557952,0.5512698084782157
117,0.10887578112958543,0.8684849959573345,0.40516724905503676,0.8954597615539309,0.012404552681982215,0.7072399079556163,0.5741010484781067,0.7518323374957067,0.9218796313939607,0.37075743156388996
118,0.7546610634012217,0.7774843823637042,0.0002015298362277639,0.0044783202621513345,0.7510832333089121,0.3531110806786508,0.5977101824524189,0.4948281437261888,0.4014171977291388,0.5204259647210681
119,0.980983175596357,0.74021254514493,0.7832572812357452,0.05551091067034343,0.18249804613729687,0.33772889360650515,0.32303773805728964,0.08374358176041866,0.7921943114785126,0.10072114875670261
121,0.0555554034834916,0.5817141635742029,0.45005103486845,0.8681759233902336,0.6090411187779876,0.9386642094143639,0.6461972391649144,0.16558236605077614,0.5128274283297144,0.29295475819508426
122,0.6113472293287799,0.21538366527971958,0.8978524119295047,0.35714201982569277,0.35623597647654537,0.031611813189424916,0.2478731255142054,0.9581730262983237,0.6769559393641814,0.5708463181242033
123,0.36855544429449333,0.2794767023269366,0.681985035330282,0.1123358093980992,0.1052356801789225,0.7081432960852017,0.5076860499471268,0.4205643230018169,0.31387252289340256,0.38532266593718695
124,0.7305208095429085,0.2674130816860075,0.9646267351170883,0.7403479671805059,0.728664590701988,0.62546170369783,0.6961509488938804,0.8514093383317224,0.7233546471247984,0.34572106098829714
125,0.46484716087101086,0.5421297308158256,0.46633212042320893,0.4244466097940282,0.16726272671417605,0.2758327990354287,1.090532148835718,0.7259676479439142,0.7317964791215746,0.4112907728989228
126,0.6442835499099815,0.8199796613790656,0.8412390305712453,0.5421159622339228,0.6592065144382339,0.5549712404982061,0.021440426297469516,0.12488725045685832,-0.0824969032056921,0.1824665283792296
129,0.5739440504236487,0.26342535030151937,0.2410399844194782,0.05881502251715912,0.3922108064980877,0.5603527940396883,0.8583862853154038,0.5173138607812606,0.5069280356914186,0.20835655142430212
130,0.4819060409343736,0.009107243515013158,0.7000756584390883,0.4315346678926478,0.969057242452052,0.733639487493023,0.4658238748924298,0.8620001982246851,0.17521010839319126,0.4400922401064362
131,0.1914137641191194,0.10571603431554157,0.7449668981990888,0.4049757154394605,0.32118871015132816,0.8603364391250973,0.7098835397616793,0.84624808919554,0.23892991672708408,0.3246191708146673
132,0.08782599038853908,0.5507209025702667,0.16163191611348762,0.20934938035516598,1.0084425361704148,0.6082037740046118,0.5841762983716984,0.5418803905983557,0.11823883803211628,0.4243096585326876
135,0.30410126217040784,0.6280157710687416,0.20795912254802132,0.9060413967821845,0.8347695923952009,0.511109177317333,0.1439405035704913,0.153371381789563,0.3556546661863327,0.06921389849672106
137,0.7629668700836924,0.020263466975201778,0.18507015524610157,0.4011842647259388,0.9335649218016803,0.31705662966947856,0.6205344915215457,0.31087127715992974,0.8195953869473509,0.6175353156882983
140,0.8331914431161052,0.5604569693790686,0.01687677027892148,0.30793650254422866,0.23696338087863256,0.3316885458127988,0.3651358937628104,0.3973793529898798,0.7854628485948874,0.5978785246657099
141,0.6080997160231048,0.4355902569039406,0.7692024135499743,0.8275409244946126,0.5048098022280422,0.12384474001919664,0.6262314336558161,0.5019607579337821,-0.07717769473922971,0.6017562479675914
